Date,BTC,ADA,ETH,BNB,DODGE
2013-11-23 23:59:59,797.8200073242188,,,,
2013-11-24 23:59:59,774.25,,,,
2013-11-25 23:59:59,799.1099853515625,,,,
2013-11-26 23:59:59,928.0999755859376,,,,
2013-11-27 23:59:59,1001.9600219726562,,,,
2013-11-28 23:59:59,1031.949951171875,,,,
2013-11-29 23:59:59,1131.969970703125,,,,
2013-11-30 23:59:59,1129.4300537109375,,,,
2013-12-01 23:59:59,955.8499755859376,,,,
2013-12-02 23:59:59,1043.3299560546877,,,,
2013-12-03 23:59:59,1078.280029296875,,,,
2013-12-04 23:59:59,1151.1700439453125,,,,
2013-12-05 23:59:59,1045.1099853515623,,,,
2013-12-06 23:59:59,829.4500122070312,,,,
2013-12-07 23:59:59,698.22998046875,,,,
2013-12-08 23:59:59,795.8699951171875,,,,
2013-12-09 23:59:59,893.1900024414062,,,,
2013-12-10 23:59:59,988.510009765625,,,,
2013-12-11 23:59:59,878.47998046875,,,,
2013-12-12 23:59:59,873.260009765625,,,,
2013-12-13 23:59:59,892.5800170898438,,,,
2013-12-14 23:59:59,872.5999755859375,,,,
2013-12-15 23:59:59,876.1199951171875,,,,
2013-12-16 23:59:59,705.969970703125,,,,0.00020473099721129984
2013-12-17 23:59:59,682.1199951171875,,,,0.00026853999588638544
2013-12-18 23:59:59,522.7000122070311,,,,0.0003616310132201761
2013-12-19 23:59:59,691.9600219726562,,,,0.001162489992566407
2013-12-20 23:59:59,625.3200073242188,,,,0.0007038660114631058
2013-12-21 23:59:59,605.6599731445312,,,,0.000393678987165913
2013-12-22 23:59:59,617.1799926757812,,,,0.0003147620009258389
2013-12-23 23:59:59,673.4099731445312,,,,0.0004511850129347295
2013-12-24 23:59:59,665.5800170898438,,,,0.000685547012835741
2013-12-25 23:59:59,682.2100219726562,,,,0.0005867009749636054
2013-12-26 23:59:59,761.97998046875,,,,0.0006019640131853522
2013-12-27 23:59:59,735.0700073242188,,,,0.0005219000158831476
2013-12-28 23:59:59,727.8300170898438,,,,0.00045853300252929335
2013-12-29 23:59:59,745.0499877929688,,,,0.00045448000309988856
2013-12-30 23:59:59,756.1300048828125,,,,0.00041587199666537344
2013-12-31 23:59:59,754.010009765625,,,,0.0004222459974698722
2014-01-01 23:59:59,771.4000244140625,,,,0.00043969799298793083
2014-01-02 23:59:59,802.3900146484375,,,,0.00035305198980495334
2014-01-03 23:59:59,818.719970703125,,,,0.00030292599694803357
2014-01-04 23:59:59,859.510009765625,,,,0.000300829007755965
2014-01-05 23:59:59,933.530029296875,,,,0.00027072400553151965
2014-01-06 23:59:59,953.2899780273438,,,,0.0002545529860071838
2014-01-07 23:59:59,802.0,,,,0.00022456000442616642
2014-01-08 23:59:59,842.719970703125,,,,0.00022753399389330298
2014-01-09 23:59:59,846.8599853515625,,,,0.0002455890062265098
2014-01-10 23:59:59,868.47998046875,,,,0.0003734460042323917
2014-01-11 23:59:59,913.9500122070312,,,,0.00035643999581225216
2014-01-12 23:59:59,863.219970703125,,,,0.00034528799005784094
2014-01-13 23:59:59,841.2000122070312,,,,0.00027759600197896356
2014-01-14 23:59:59,833.27001953125,,,,0.00034164098906330764
2014-01-15 23:59:59,860.9000244140625,,,,0.00041323198820464313
2014-01-16 23:59:59,835.6300048828125,,,,0.0003843900049105287
2014-01-17 23:59:59,814.6400146484375,,,,0.000415465998230502
2014-01-18 23:59:59,840.0,,,,0.0005879999953322113
2014-01-19 23:59:59,870.9600219726562,,,,0.0006967679946683347
2014-01-20 23:59:59,870.2000122070312,,,,0.001253089983947575
2014-01-21 23:59:59,863.9099731445312,,,,0.0018142099725082519
2014-01-22 23:59:59,845.5900268554688,,,,0.0014966899761930108
2014-01-23 23:59:59,822.0399780273438,,,,0.001800270052626729
2014-01-24 23:59:59,797.0700073242188,,,,0.0017854400211945176
2014-01-25 23:59:59,853.6099853515625,,,,0.0018437999533489349
2014-01-26 23:59:59,885.280029296875,,,,0.0015935000265017152
2014-01-27 23:59:59,771.3900146484375,,,,0.0012187999673187733
2014-01-28 23:59:59,812.510009765625,,,,0.001356889959424734
2014-01-29 23:59:59,826.0,,,,0.0016024400247260928
2014-01-30 23:59:59,819.030029296875,,,,0.0015233999583870173
2014-01-31 23:59:59,829.9199829101562,,,,0.0015602499479427936
2014-02-01 23:59:59,832.5800170898438,,,,0.001457019941881299
2014-02-02 23:59:59,825.3699951171875,,,,0.001279319985769689
2014-02-03 23:59:59,823.8300170898438,,,,0.001268699998036027
2014-02-04 23:59:59,827.9600219726562,,,,0.0011606300249695778
2014-02-05 23:59:59,811.9099731445312,,,,0.0013024599757045507
2014-02-06 23:59:59,781.5499877929688,,,,0.0013060199562460186
2014-02-07 23:59:59,712.4000244140625,,,,0.001124190050177276
2014-02-08 23:59:59,673.9199829101562,,,,0.001081350026652217
2014-02-09 23:59:59,682.9000244140625,,,,0.0012907099444419146
2014-02-10 23:59:59,681.030029296875,,,,0.0014140000566840172
2014-02-11 23:59:59,672.1699829101562,,,,0.001811519963666797
2014-02-12 23:59:59,651.719970703125,,,,0.0018177799647673965
2014-02-13 23:59:59,605.239990234375,,,,0.0015719500370323658
2014-02-14 23:59:59,661.989990234375,,,,0.0015835600206628444
2014-02-15 23:59:59,650.9199829101562,,,,0.0015223199734464288
2014-02-16 23:59:59,616.6300048828125,,,,0.0014130099443718789
2014-02-17 23:59:59,626.27001953125,,,,0.00134315004106611
2014-02-18 23:59:59,626.5999755859375,,,,0.0014259699964895847
2014-02-19 23:59:59,623.030029296875,,,,0.0013436099980026484
2014-02-20 23:59:59,556.1400146484375,,,,0.0012116399593651295
2014-02-21 23:59:59,574.1599731445312,,,,0.0012081200256943705
2014-02-22 23:59:59,605.4199829101562,,,,0.0012784199789166448
2014-02-23 23:59:59,605.8200073242188,,,,0.001185080036520958
2014-02-24 23:59:59,546.3200073242189,,,,0.0010752299567684533
2014-02-25 23:59:59,538.7100219726561,,,,0.0009894269751384854
2014-02-26 23:59:59,582.6900024414062,,,,0.0011860199738293884
2014-02-27 23:59:59,578.77001953125,,,,0.0011591699440032244
2014-02-28 23:59:59,549.260009765625,,,,0.0010714599629864097
2014-03-01 23:59:59,565.6099853515625,,,,0.0010567399440333247
2014-03-02 23:59:59,559.7899780273439,,,,0.000953220995143056
2014-03-03 23:59:59,667.760009765625,,,,0.0010995300253853204
2014-03-04 23:59:59,666.780029296875,,,,0.0010440000332891939
2014-03-05 23:59:59,665.510009765625,,,,0.0010592200560495255
2014-03-06 23:59:59,663.8599853515625,,,,0.001011630054563284
2014-03-07 23:59:59,629.1500244140625,,,,0.0009275599732063713
2014-03-08 23:59:59,617.4500122070312,,,,0.0008334119920618832
2014-03-09 23:59:59,636.9600219726562,,,,0.0008711940026842058
2014-03-10 23:59:59,627.7899780273438,,,,0.0007783920154906808
2014-03-11 23:59:59,634.1099853515625,,,,0.0007669950136914848
2014-03-12 23:59:59,632.0999755859375,,,,0.0009064740152098238
2014-03-13 23:59:59,638.1400146484375,,,,0.000868254981469363
2014-03-14 23:59:59,628.7999877929688,,,,0.0008666319772601128
2014-03-15 23:59:59,636.1199951171875,,,,0.0008402239764109254
2014-03-16 23:59:59,631.1099853515625,,,,0.0008263399940915406
2014-03-17 23:59:59,622.3729858398438,,,,0.0007791880052536727
2014-03-18 23:59:59,614.8319702148438,,,,0.0007667969912290572
2014-03-19 23:59:59,609.8880004882812,,,,0.0007724909810349345
2014-03-20 23:59:59,588.77001953125,,,,0.0007232559728436173
2014-03-21 23:59:59,571.489990234375,,,,0.0006893050158396362
2014-03-22 23:59:59,565.0399780273438,,,,0.0006858319975435734
2014-03-23 23:59:59,561.27197265625,,,,0.0007438209722749889
2014-03-24 23:59:59,583.4119873046875,,,,0.000743008975405246
2014-03-25 23:59:59,583.9169921875,,,,0.0006526460056193173
2014-03-26 23:59:59,580.8270263671875,,,,0.0006394980009645224
2014-03-27 23:59:59,471.239013671875,,,,0.00046685800771228964
2014-03-28 23:59:59,495.6659851074219,,,,0.0005186980124562979
2014-03-29 23:59:59,491.1719970703125,,,,0.0005878430092707276
2014-03-30 23:59:59,460.2730102539063,,,,0.0005301170167513192
2014-03-31 23:59:59,457.0010070800781,,,,0.0005051509942859411
2014-04-01 23:59:59,478.375,,,,0.0005370450089685619
2014-04-02 23:59:59,437.1400146484375,,,,0.000429370003985241
2014-04-03 23:59:59,444.7179870605469,,,,0.00044809700921177853
2014-04-04 23:59:59,447.5260009765625,,,,0.0004462960059754551
2014-04-05 23:59:59,461.9070129394531,,,,0.0004704399907495826
2014-04-06 23:59:59,460.4989929199219,,,,0.0004599390085786581
2014-04-07 23:59:59,449.4230041503906,,,,0.00045772301382385194
2014-04-08 23:59:59,453.08599853515625,,,,0.00045085398596711457
2014-04-09 23:59:59,442.7250061035156,,,,0.00044135900679975753
2014-04-10 23:59:59,365.1759948730469,,,,0.0003471910022199154
2014-04-11 23:59:59,420.9469909667969,,,,0.000440128002082929
2014-04-12 23:59:59,421.1159973144531,,,,0.00042011300683952873
2014-04-13 23:59:59,414.06298828125,,,,0.0003893020038958639
2014-04-14 23:59:59,458.7869873046875,,,,0.0004613809869624674
2014-04-15 23:59:59,515.5859985351561,,,,0.0005874360213056207
2014-04-16 23:59:59,527.39501953125,,,,0.0007077340269461273
2014-04-17 23:59:59,495.9630126953125,,,,0.0006434309761971235
2014-04-18 23:59:59,479.6449890136719,,,,0.0006169059779495001
2014-04-19 23:59:59,501.5650024414063,,,,0.0006462960154749452
2014-04-20 23:59:59,498.1679992675781,,,,0.0006285079871304332
2014-04-21 23:59:59,495.7730102539063,,,,0.0006214139866642653
2014-04-22 23:59:59,487.9240112304688,,,,0.0005880239768885076
2014-04-23 23:59:59,491.3030090332031,,,,0.0005696099833585322
2014-04-24 23:59:59,500.4649963378906,,,,0.0005855800118297337
2014-04-25 23:59:59,461.4490051269531,,,,0.0004762320022564381
2014-04-26 23:59:59,458.60101318359375,,,,0.00047172501217573876
2014-04-27 23:59:59,436.3900146484375,,,,0.0004399759927764535
2014-04-28 23:59:59,440.2850036621094,,,,0.0004805049975402653
2014-04-29 23:59:59,447.2090148925781,,,,0.0004947839770466089
2014-04-30 23:59:59,447.6449890136719,,,,0.0005011159810237585
2014-05-01 23:59:59,457.760009765625,,,,0.0005044640274718404
2014-05-02 23:59:59,449.37701416015625,,,,0.0004821750044357032
2014-05-03 23:59:59,437.7619934082031,,,,0.00046224400284700096
2014-05-04 23:59:59,436.4030151367188,,,,0.0004682079888880253
2014-05-05 23:59:59,433.4819946289063,,,,0.00045422499533742666
2014-05-06 23:59:59,428.9620056152344,,,,0.0004565140116028488
2014-05-07 23:59:59,438.8210144042969,,,,0.0004726829938590527
2014-05-08 23:59:59,440.16900634765625,,,,0.0004706330073531717
2014-05-09 23:59:59,449.46099853515625,,,,0.0004938470083288847
2014-05-10 23:59:59,454.4330139160156,,,,0.0004781030002050102
2014-05-11 23:59:59,438.885986328125,,,,0.0004561799869406968
2014-05-12 23:59:59,441.4620056152344,,,,0.0004536400083452463
2014-05-13 23:59:59,440.6709899902344,,,,0.0004493710002861917
2014-05-14 23:59:59,443.97198486328125,,,,0.0004560319939628243
2014-05-15 23:59:59,447.25201416015625,,,,0.00045475899241864676
2014-05-16 23:59:59,448.0580139160156,,,,0.00045069100451655686
2014-05-17 23:59:59,448.9030151367188,,,,0.0004528379940893501
2014-05-18 23:59:59,446.2640075683594,,,,0.00044859299669042224
2014-05-19 23:59:59,446.1809997558594,,,,0.0004439619951881468
2014-05-20 23:59:59,485.7239990234375,,,,0.0004655520024243742
2014-05-21 23:59:59,491.7699890136719,,,,0.00045621101162396366
2014-05-22 23:59:59,524.5789794921875,,,,0.0004220370028633624
2014-05-23 23:59:59,520.2219848632811,,,,0.0004130279994569719
2014-05-24 23:59:59,525.1380004882811,,,,0.0004265260067768395
2014-05-25 23:59:59,571.5880126953125,,,,0.0004251429927535355
2014-05-26 23:59:59,583.4240112304688,,,,0.0004032099968753755
2014-05-27 23:59:59,571.2440185546875,,,,0.0003972910053562373
2014-05-28 23:59:59,577.06201171875,,,,0.00039870498585514724
2014-05-29 23:59:59,568.1799926757812,,,,0.0003899610019288957
2014-05-30 23:59:59,615.3250122070312,,,,0.000346749002346769
2014-05-31 23:59:59,623.677001953125,,,,0.00033900700509548187
2014-06-01 23:59:59,630.22900390625,,,,0.00040265498682856565
2014-06-02 23:59:59,660.6179809570312,,,,0.00039539698627777403
2014-06-03 23:59:59,667.60498046875,,,,0.0003861970035359264
2014-06-04 23:59:59,641.614013671875,,,,0.00036202900810167193
2014-06-05 23:59:59,659.2579956054688,,,,0.0003603000077418983
2014-06-06 23:59:59,653.7020263671875,,,,0.0003620689967647195
2014-06-07 23:59:59,654.968994140625,,,,0.0003668009885586798
2014-06-08 23:59:59,656.1400146484375,,,,0.00035966001451015467
2014-06-09 23:59:59,649.1589965820312,,,,0.00036215499858371913
2014-06-10 23:59:59,653.1500244140625,,,,0.00038243300514295697
2014-06-11 23:59:59,633.02001953125,,,,0.00042034301441162825
2014-06-12 23:59:59,586.9520263671875,,,,0.00038200500421226025
2014-06-13 23:59:59,600.1630249023438,,,,0.0003915429988410324
2014-06-14 23:59:59,577.3579711914062,,,,0.0003763609856832773
2014-06-15 23:59:59,592.93701171875,,,,0.00037361201248131687
2014-06-16 23:59:59,592.18798828125,,,,0.00036509899655357003
2014-06-17 23:59:59,610.864013671875,,,,0.00036334598553366965
2014-06-18 23:59:59,607.9580078125,,,,0.0003584169899113477
2014-06-19 23:59:59,598.0709838867188,,,,0.00035893800668418413
2014-06-20 23:59:59,594.14599609375,,,,0.00035278400173410773
2014-06-21 23:59:59,594.9920043945312,,,,0.0003469620132818818
2014-06-22 23:59:59,602.2730102539062,,,,0.00034213700564578176
2014-06-23 23:59:59,593.9840087890625,,,,0.00032616598764434457
2014-06-24 23:59:59,582.3569946289062,,,,0.0003105140058323741
2014-06-25 23:59:59,566.3359985351562,,,,0.0002691549889277667
2014-06-26 23:59:59,581.1370239257812,,,,0.00029562399140559137
2014-06-27 23:59:59,597.260986328125,,,,0.00029362100758589804
2014-06-28 23:59:59,596.5490112304688,,,,0.0002762780059129
2014-06-29 23:59:59,602.7150268554688,,,,0.0002705049992073328
2014-06-30 23:59:59,639.7969970703125,,,,0.0002666100044734776
2014-07-01 23:59:59,640.8060302734375,,,,0.00025878299493342643
2014-07-02 23:59:59,650.8790283203125,,,,0.00022334899404086173
2014-07-03 23:59:59,645.156005859375,,,,0.00021947600180283192
2014-07-04 23:59:59,630.6920166015625,,,,0.00023449900618288663
2014-07-05 23:59:59,631.4569702148438,,,,0.00022274999355431652
2014-07-06 23:59:59,635.8070068359375,,,,0.00022626199643127618
2014-07-07 23:59:59,624.0859985351562,,,,0.0002227100048912689
2014-07-08 23:59:59,624.8179931640625,,,,0.00026239600265398616
2014-07-09 23:59:59,624.5089721679688,,,,0.0002749080013018101
2014-07-10 23:59:59,616.7620239257812,,,,0.00026341198827140033
2014-07-11 23:59:59,632.0029907226562,,,,0.0002729299885686487
2014-07-12 23:59:59,633.7130126953125,,,,0.0002726640086621046
2014-07-13 23:59:59,626.4970092773438,,,,0.0002703210047911853
2014-07-14 23:59:59,619.3150024414062,,,,0.00025813700631260866
2014-07-15 23:59:59,621.5859985351562,,,,0.00025433101109229034
2014-07-16 23:59:59,616.7999877929688,,,,0.00023364399385172876
2014-07-17 23:59:59,623.0889892578125,,,,0.0002608259965199977
2014-07-18 23:59:59,628.7789916992188,,,,0.0002472249907441437
2014-07-19 23:59:59,628.5150146484375,,,,0.000244592985836789
2014-07-20 23:59:59,623.9000244140625,,,,0.00024038300034590063
2014-07-21 23:59:59,622.2109985351562,,,,0.000236785999732092
2014-07-22 23:59:59,621.551025390625,,,,0.00022042900673113763
2014-07-23 23:59:59,619.4149780273438,,,,0.00022490099945571274
2014-07-24 23:59:59,601.7329711914062,,,,0.00021716600167565048
2014-07-25 23:59:59,601.0889892578125,,,,0.00021318800281733277
2014-07-26 23:59:59,595.81298828125,,,,0.0002082370046991855
2014-07-27 23:59:59,593.8519897460938,,,,0.00021693100279662758
2014-07-28 23:59:59,585.6909790039062,,,,0.0002025220019277185
2014-07-29 23:59:59,584.7249755859375,,,,0.0002094420051435009
2014-07-30 23:59:59,567.2930297851562,,,,0.000203117000637576
2014-07-31 23:59:59,586.2349853515625,,,,0.00020931099425069988
2014-08-01 23:59:59,594.916015625,,,,0.0002108979970216751
2014-08-02 23:59:59,589.3330078125,,,,0.00020739600586239249
2014-08-03 23:59:59,586.666015625,,,,0.00020282799960114065
2014-08-04 23:59:59,588.781982421875,,,,0.00020143200526945293
2014-08-05 23:59:59,585.4359741210938,,,,0.00018854200607165692
2014-08-06 23:59:59,584.6530151367188,,,,0.00017805599782150241
2014-08-07 23:59:59,588.8690185546875,,,,0.0001759870065143332
2014-08-08 23:59:59,592.5770263671875,,,,0.00017044099513441324
2014-08-09 23:59:59,589.3720092773438,,,,0.00016737000260036441
2014-08-10 23:59:59,591.0609741210938,,,,0.00015954600530676544
2014-08-11 23:59:59,576.3679809570312,,,,0.00014389099669642746
2014-08-12 23:59:59,569.6420288085938,,,,0.00014854900655336678
2014-08-13 23:59:59,546.6580200195311,,,,0.0001419220061507076
2014-08-14 23:59:59,505.9739990234375,,,,0.00014564899902325124
2014-08-15 23:59:59,497.010009765625,,,,0.00012047500058542937
2014-08-16 23:59:59,519.7080078125,,,,0.00013476799358613792
2014-08-17 23:59:59,491.7950134277344,,,,0.0001256260002264753
2014-08-18 23:59:59,461.4599914550781,,,,0.00010748700151452796
2014-08-19 23:59:59,485.2449951171875,,,,0.00011447400174802168
