Date,JPM,BAC,MS,GS
2022-06-16,113.43000030517578,31.850000381469727,73.94999694824219,284.9800109863281
2022-06-17,113.02999877929688,31.920000076293945,72.9000015258789,279.7900085449219
2022-06-21,115.83000183105469,32.849998474121094,74.62999725341797,284.80999755859375
2022-06-22,115.18000030517578,32.599998474121094,74.4000015258789,284.5400085449219
2022-06-23,113.91999816894531,32.08000183105469,73.97000122070312,286.1700134277344
2022-06-24,117.31999969482422,32.310001373291016,77.81999969482422,302.75
2022-06-27,116.37999725341797,32.349998474121094,77.44000244140625,300.7799987792969
2022-06-28,115.81999969482422,32.2599983215332,78.16000366210938,299.489990234375
2022-06-29,115.30000305175781,31.860000610351562,78.19000244140625,303.2799987792969
2022-06-30,112.61000061035156,31.1299991607666,76.05999755859375,297.0199890136719
2022-07-01,114.05000305175781,31.559999465942383,76.75,299.2300109863281
2022-07-05,112.62000274658203,31.239999771118164,76.11000061035156,297.20001220703125
2022-07-06,111.88999938964844,30.979999542236328,75.44999694824219,293.760009765625
2022-07-07,114.72000122070312,31.860000610351562,76.98999786376953,298.6000061035156
2022-07-08,114.36000061035156,31.790000915527344,76.7300033569336,296.4700012207031
2022-07-11,112.86000061035156,31.459999084472656,75.81999969482422,293.17999267578125
2022-07-12,112.97000122070312,31.360000610351562,75.94000244140625,292.5299987792969
2022-07-13,111.91000366210938,30.84000015258789,74.9800033569336,290.1499938964844
2022-07-14,108.0,30.1299991607666,74.69000244140625,281.5899963378906
2022-07-15,112.94999694824219,32.25,78.05000305175781,293.8699951171875
2022-07-18,111.79000091552734,32.2599983215332,78.86000061035156,301.260009765625
2022-07-19,114.55999755859375,33.349998474121094,81.6500015258789,318.04998779296875
2022-07-20,114.54000091552734,33.36000061035156,81.80999755859375,321.45001220703125
2022-07-21,115.31999969482422,33.650001525878906,83.0199966430664,326.5400085449219
2022-07-22,114.76000213623047,33.43000030517578,82.43000030517578,323.92999267578125
2022-07-25,115.22000122070312,33.72999954223633,82.55000305175781,324.1199951171875
2022-07-26,113.41999816894531,33.04999923706055,80.79000091552734,318.54998779296875
2022-07-27,115.23999786376953,33.59000015258789,82.51000213623047,324.5400085449219
2022-07-28,114.80999755859375,33.31999969482422,82.94999694824219,329.1099853515625
2022-07-29,115.36000061035156,33.810001373291016,84.30000305175781,333.3900146484375
2022-08-01,114.20999908447266,33.709999084472656,84.08999633789062,332.0799865722656
2022-08-02,112.43000030517578,33.040000915527344,83.52999877929688,327.8800048828125
2022-08-03,113.61000061035156,33.63999938964844,85.05000305175781,333.1700134277344
2022-08-04,112.36000061035156,33.400001525878906,85.36000061035156,331.8699951171875
2022-08-05,115.76000213623047,33.959999084472656,86.12999725341797,334.6700134277344
2022-08-08,114.3499984741211,33.4900016784668,86.02999877929688,334.67999267578125
2022-08-09,115.37999725341797,33.91999816894531,86.36000061035156,336.6199951171875
2022-08-10,118.38999938964844,35.06999969482422,88.88999938964844,347.9100036621094
2022-08-11,120.13999938964844,35.90999984741211,90.19999694824219,351.67999267578125
2022-08-12,122.12999725341797,36.29999923706055,91.66000366210938,353.82000732421875
2022-08-15,122.45999908447266,36.25,92.0199966430664,355.8500061035156
2022-08-16,123.62999725341797,36.63999938964844,91.81999969482422,354.9700012207031
2022-08-17,122.58999633789062,36.40999984741211,91.3499984741211,353.739990234375
2022-08-18,121.63999938964844,36.279998779296875,91.7300033569336,354.5199890136719
2022-08-19,118.62999725341797,35.47999954223633,90.01000213623047,349.2699890136719
2022-08-22,116.66999816894531,34.720001220703125,88.45999908447266,342.4200134277344
2022-08-23,115.5199966430664,34.40999984741211,88.30000305175781,340.17999267578125
2022-08-24,115.80000305175781,34.52000045776367,88.5999984741211,341.94000244140625
2022-08-25,118.55000305175781,35.13999938964844,89.91000366210938,346.489990234375
2022-08-26,114.66999816894531,34.029998779296875,86.80999755859375,336.3999938964844
2022-08-29,114.38999938964844,33.900001525878906,85.3499984741211,333.9200134277344
2022-08-30,114.41000366210938,34.09000015258789,84.43000030517578,333.6300048828125
2022-08-31,113.7300033569336,33.61000061035156,85.22000122070312,332.6700134277344
2022-09-01,114.51000213623047,33.470001220703125,86.16999816894531,333.5
2022-09-02,113.70999908447266,33.43000030517578,86.4000015258789,331.4800109863281
2022-09-06,113.73999786376953,33.060001373291016,85.12999725341797,326.489990234375
2022-09-07,115.9000015258789,33.56999969482422,86.86000061035156,330.55999755859375
2022-09-08,118.5999984741211,34.650001525878906,88.44000244140625,335.3800048828125
2022-09-09,119.16999816894531,34.939998626708984,89.45999908447266,340.1000061035156
2022-09-12,120.58000183105469,35.27000045776367,90.1500015258789,342.5799865722656
2022-09-13,116.38999938964844,34.0,87.05000305175781,328.3900146484375
2022-09-14,116.12000274658203,33.869998931884766,87.18000030517578,327.260009765625
2022-09-15,117.87000274658203,34.5099983215332,88.26000213623047,331.6199951171875
2022-09-16,117.08000183105469,34.119998931884766,87.43000030517578,326.2099914550781
2022-09-19,118.16000366210938,34.689998626708984,88.72000122070312,328.6600036621094
2022-09-20,115.83000183105469,34.16999816894531,87.19000244140625,323.260009765625
2022-09-21,112.48999786376953,33.150001525878906,86.36000061035156,320.7099914550781
2022-09-22,111.20999908447266,32.5,84.7699966430664,312.9200134277344
2022-09-23,109.13999938964844,31.729999542236328,81.51000213623047,301.9700012207031
2022-09-26,106.79000091552734,31.030000686645508,79.76000213623047,294.6199951171875
2022-09-27,105.8499984741211,30.56999969482422,79.4800033569336,291.3800048828125
2022-09-28,107.98999786376953,31.06999969482422,81.47000122070312,300.7900085449219
2022-09-29,106.16000366210938,30.65999984741211,79.86000061035156,296.1099853515625
2022-09-30,104.5,30.200000762939453,79.01000213623047,293.04998779296875
2022-10-03,107.7300033569336,31.09000015258789,80.37999725341797,299.1499938964844
2022-10-04,112.7699966430664,32.380001068115234,83.97000122070312,314.8699951171875
2022-10-05,110.38999938964844,31.920000076293945,83.11000061035156,309.0
2022-10-06,108.13999938964844,31.459999084472656,81.30999755859375,304.6700134277344
2022-10-07,105.9800033569336,30.75,78.93000030517578,301.0799865722656
2022-10-10,104.98999786376953,30.65999984741211,78.41000366210938,300.5400085449219
2022-10-11,101.95999908447266,29.770000457763672,77.0,294.2099914550781
2022-10-12,103.61000061035156,29.860000610351562,76.5999984741211,295.30999755859375
2022-10-13,109.37000274658203,31.690000534057617,79.31999969482422,307.07000732421875
2022-10-14,111.19000244140625,31.700000762939453,75.30000305175781,299.989990234375
2022-10-17,115.86000061035156,33.619998931884766,77.13999938964844,306.7099914550781
2022-10-18,118.83999633789062,34.880001068115234,79.44000244140625,313.8500061035156
2022-10-19,116.51000213623047,33.91999816894531,77.63999938964844,311.760009765625
2022-10-20,116.12999725341797,33.70000076293945,76.5999984741211,310.80999755859375
2022-10-21,122.2300033569336,34.95000076293945,79.22000122070312,325.1000061035156
2022-10-24,122.37999725341797,35.06999969482422,79.43000030517578,328.70001220703125
2022-10-25,122.69999694824219,35.38999938964844,80.51000213623047,332.3999938964844
2022-10-26,124.11000061035156,35.70000076293945,80.91000366210938,335.69000244140625
2022-10-27,124.5999984741211,35.869998931884766,80.69000244140625,337.17999267578125
2022-10-28,126.08000183105469,36.18000030517578,82.22000122070312,341.82000732421875
2022-10-31,125.87999725341797,36.040000915527344,82.16999816894531,344.510009765625
2022-11-01,128.14999389648438,36.20000076293945,83.72000122070312,348.5799865722656
2022-11-02,126.97000122070312,36.09000015258789,84.37000274658203,349.7900085449219
2022-11-03,127.19999694824219,35.88999938964844,83.62000274658203,348.8699951171875
2022-11-04,130.67999267578125,36.790000915527344,84.8499984741211,357.9100036621094
2022-11-07,131.3699951171875,37.0099983215332,85.56999969482422,362.55999755859375
2022-11-08,131.4499969482422,37.11000061035156,85.27999877929688,364.0199890136719
2022-11-09,129.74000549316406,36.52000045776367,83.44999694824219,362.0
2022-11-10,135.0800018310547,38.130001068115234,88.80000305175781,378.30999755859375
2022-11-11,135.3000030517578,38.40999984741211,90.77999877929688,385.1700134277344
2022-11-14,133.91000366210938,37.7599983215332,89.80999755859375,382.3599853515625
2022-11-15,132.94000244140625,37.70000076293945,90.5,382.8800048828125
2022-11-16,133.1199951171875,37.36000061035156,89.81999969482422,382.3299865722656
2022-11-17,132.5399932861328,37.16999816894531,88.94999694824219,379.7799987792969
2022-11-18,133.83999633789062,37.189998626708984,89.19999694824219,379.20001220703125
2022-11-21,133.0500030517578,37.310001373291016,89.08000183105469,380.2099914550781
2022-11-22,135.0399932861328,37.4900016784668,89.66999816894531,383.8699951171875
2022-11-23,136.47999572753906,37.61000061035156,89.93000030517578,386.25
2022-11-25,136.74000549316406,37.70000076293945,90.91000366210938,388.8599853515625
2022-11-28,134.35000610351562,36.86000061035156,89.88999938964844,382.3599853515625
2022-11-29,136.55999755859375,37.0,91.08000183105469,383.7099914550781
2022-11-30,138.17999267578125,37.849998474121094,93.06999969482422,386.1499938964844
2022-12-01,136.24000549316406,36.54999923706055,93.0,383.80999755859375
2022-12-02,135.16000366210938,36.08000183105469,92.0999984741211,380.5799865722656
2022-12-05,131.3699951171875,34.470001220703125,89.80999755859375,371.5400085449219
2022-12-06,131.58999633789062,33.0,87.51000213623047,362.9100036621094
2022-12-07,131.5,32.7400016784668,87.27999877929688,359.9200134277344
2022-12-08,132.8800048828125,32.439998626708984,88.69000244140625,358.0799865722656
2022-12-09,132.16000366210938,32.380001068115234,89.47000122070312,359.1400146484375
2022-12-12,134.2100067138672,32.72999954223633,91.12000274658203,363.17999267578125
2022-12-13,134.0800018310547,32.75,92.70999908447266,368.69000244140625
2022-12-14,133.41000366210938,32.279998779296875,90.5,360.3800048828125
2022-12-15,130.10000610351562,31.770000457763672,87.79000091552734,349.8299865722656
2022-12-16,129.2899932861328,31.700000762939453,86.86000061035156,346.3500061035156
2022-12-19,130.05999755859375,32.060001373291016,85.55000305175781,344.6099853515625
2022-12-20,130.69000244140625,32.189998626708984,85.16000366210938,344.489990234375
2022-12-21,132.16000366210938,32.68000030517578,86.87000274658203,350.1600036621094
2022-12-22,130.66000366210938,32.38999938964844,86.37000274658203,345.5799865722656
2022-12-23,131.27999877929688,32.470001220703125,86.11000061035156,345.510009765625
2022-12-27,131.74000549316406,32.529998779296875,85.05999755859375,341.9700012207031
2022-12-28,132.4600067138672,32.77000045776367,84.45999908447266,340.8699951171875
2022-12-29,133.22000122070312,33.13999938964844,85.23999786376953,343.42999267578125
2022-12-30,134.10000610351562,33.119998931884766,85.0199966430664,343.3800048828125
